Tweet Text,Location,Sentiment Polarity
"RT @bluejersey: Saturday Night &amp; Leonard Lance won’t be there: CD7 Student-led ‘Town Hall For Our Lives,’ on gun violence issues | Blue Jer…",nj,-0.131770981
"RT @GavinNewsom: Egregious? CA’s gun murder rate has declined by 65 PERCENT since we started imposing tough gun laws in the 90s. 

If you'r…",oh,0.063849913
We all ready have common sense gun regulation. https://t.co/Hu522XWauT,ca,-0.576665763
RT @shannonrwatts: Here’s the thing: Anyone convicted of domestic violence against a dating partner can still possess firearms. This is cal…,fl,0.189888243
"RT @Education4Libs: A teacher at Parkland compared pro-2nd Amendment student Kyle Kashuv to ""Hitler"" &amp; called him ""dangerous.""

So it’s OK…",ga,-0.062634747
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
RT @NNUBonnie: GEORGIA: Henry County Police handcuffed former NFL player Desmond Marrow when they thought they saw a gun but it was just hi…,ky,0.062126867
RT @funder: .@SpeakerRyan-You had four high school girls arrested &amp; six more escorted out of the building for peacefully protesting gun ref…,fl,0.199753596
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,oh,0.342535049
RT @MaxinePWaters: How loose are America's gun laws? My 7 year old nephew Jemarcus walked into a gun store with $300 and walked out with a…,ak,0.443710514
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,tx,0.224620911
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,ny,-0.079175549
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
@johnlegend And I know this first hand since I’m a gun shot survivor.  I was shot in the face and lost my left eye… https://t.co/keJJv0dDR8,nm,-0.234381784
@seanhannity @WattersWorld @FoxFriendsFirst @LouDobbs @AGJeffBSessions @VP @HillaryClinton @BarackObama @DavidFrum… https://t.co/YQemzLOMDh,or,-0.245538098
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,co,-0.079175549
"RT @KayKosmos: What Most Americans Agree On:
85% want an overhaul of campaign finance.
82% want corporations to pay more taxes.
66% want ti…",pa,0.617230519
RT @Eminem: Desert gun show. Selfie🐐 @50cent https://t.co/oNx5HFnfhC,ma,0.516353059
"@Jhblackjr You mean like the one last Friday with the gang members, where they found the knife and gun? Yeah, easy stuff.",tn,-0.491227449
RT @funder: .@SpeakerRyan-You had four high school girls arrested &amp; six more escorted out of the building for peacefully protesting gun ref…,fl,0.199753596
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,or,0.342535049
Let it be known to all liberal democrats we don't want no paper border walls! And come 2018 we the gun toten God gi… https://t.co/9ef7u4HYZL,tx,-0.664653019
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",az,-0.157543649
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,fl,0.224620911
@davidhogg111 Says a guy representing the anti-gun app coal interest group,fl,0.35619782
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",ca,-0.157543649
RT @kharyp: Btwn @RealDonaldTrump &amp; @KanyeWest they have a combine following of over 78 million twitter followers. They spent the week fanb…,ca,-0.077501748
"RT @Real_Gaz: Fast and Furious strikes again

This is infuriating

We as law abiding gun owners are constantly lectured on how evil we are…",oh,-0.721516522
"RT @TheLoyalO: In spite of public denials, NRA officials are gathering years worth of documents that mention Torshin or his protégé Butina,…",fl,0.062126867
"RT @TheLoyalO: In spite of public denials, NRA officials are gathering years worth of documents that mention Torshin or his protégé Butina,…",mi,0.062126867
"The power slowly goes off, leaving only the fires to light the way. Everyone grabs a gun and makes ready to face de… https://t.co/KPEmlIbSOK",fl,-0.803715798
"@zoomarang @cspanwj THERE IS NO LOGIC TO GUN FREE ZONES.. they attract crazy gun wielding kids and journalists. 

P… https://t.co/VBy9Te9Hjw",ne,-0.237463087
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,ks,-0.079175549
RT @fred_guttenberg: This week the NRA filed a lawsuit to block Prop 63 in California which was a citizen approved gun safety measure.  Thi…,wa,-0.423400454
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ok,0.342535049
"RT @thomaskaine5: LEGISLATION DEMOCRATS should propose DAILY: 
1 Protect Mueller 
2 Medicare for All 
3 Sensible gun laws 
4 Equal pay for…",ca,-0.079175549
Sword Art Online Alternative: Gun Gale Online https://t.co/ynNF3wJc3o,de,-0.587979179
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ma,0.342535049
"RT @ajc: Principal: Gwinnett middle school student charged, brought gun to campus https://t.co/thS6HydGzK https://t.co/QYN3IPvlqq",nc,-0.372494324
@johnlegend Wow. So basically they are saying their ego is more important than gun safety!!  Don't let the Muslims win. Bullshit!,az,0.062126867
"RT @Education4Libs: A teacher at Parkland compared pro-2nd Amendment student Kyle Kashuv to ""Hitler"" &amp; called him ""dangerous.""

So it’s OK…",tx,-0.062634747
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,fl,0.342535049
RT @fred_guttenberg: I went to visit Jaime last night.  This photos is all that I have now. This is the reason I believe in gun safety.  Fo…,ca,-0.217245724
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,co,0.342535049
"RT @DLoesch: Progressive, anti-gun men are super forward thinking. https://t.co/OBM2UUflD6",ca,0.069354658
"RT @Fly_Sistah: @johnlegend NRA attacked kids who survived a mass shooting a few weeks ago &amp; now an Oscar, Tony, multiple Grammy &amp; soon to…",al,-0.157543649
"RT @TheyTookErJobs: @BrianMcLight Ahhh yes, I remember it so clearly. When I took that gun and shot him to death https://t.co/nuBhMIUdW8",in,-0.476801966
"RT @TheyTookErJobs: @BrianMcLight Ahhh yes, I remember it so clearly. When I took that gun and shot him to death https://t.co/nuBhMIUdW8",wi,-0.476801966
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",nj,-0.157543649
"https://t.co/FwVidAapg5

Haven’t seen this get any attention. They said he had a gun, they said he was resisting. H… https://t.co/koiJhByIJb",ca,-0.804333671
"RT @WAGV: Gun laws work, and don't infringe on the Second Amendment. 
#FactsFriday https://t.co/snUnjhegHb",ny,-0.487713092
"RT @JohnCooper0610: Brian Terry Border Patrol Agent was killed by a gun from Fast and Furious. 

When Congress started asking Obama questio…",in,0.009768681
I added a video to a @YouTube playlist https://t.co/wujeIIozjw WWE 2k18 MYCareer part 5: The Authority's Hired Gun!,ny,-0.487713125
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,wi,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,tn,0.342535049
RT @funder: .@SpeakerRyan-You had four high school girls arrested &amp; six more escorted out of the building for peacefully protesting gun ref…,wa,0.199753596
"RT @JesseGuttenberg: While drawing your family in school for a project, your 14 year old sister should still be holding hands with you. But…",wa,0.062126867
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,tx,0.342535049
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,ma,0.224620911
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,ar,-0.234381784
"“If you need a gun, you’ll take one, right?” All these references to the early years of SHIELD are such a pleasure! #AgentsofSHIELD",tx,-0.330888257
"RT @MaryEmilyOHara: We’re living in a time when Russian operatives spend millions to swing our elections on social media, Wikileaks conspir…",fl,0.210369044
"RT @BerniceKing: ”I was arrested for having a gun that turned out to be my cell phone. During the arrest the police knocked my teeth out, s…",ks,-0.077501748
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,ca,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,tx,0.342535049
Cracks me up that @NRATV is literally paying someone to sit behind a screen and tweet at @johnlegend 😂🤷🏻‍♀️ https://t.co/MEmMStnWkg,de,-0.488881092
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,co,-0.234381784
RT @fred_guttenberg: This week the NRA filed a lawsuit to block Prop 63 in California which was a citizen approved gun safety measure.  Thi…,or,-0.423400454
What duty?  Cowering behind squad cars during a shooting and taking in @KyleKashuv for questioning after he goes to… https://t.co/D1wdtpNXqF,me,-0.486538043
"RT @BlkwolfDesign: Dear @SecretService , PLEASE by all means, go and arrest this piece of shit, @willemraaths , for making threatening rema…",fl,-0.237536702
"RT @Education4Libs: A teacher at Parkland compared pro-2nd Amendment student Kyle Kashuv to ""Hitler"" &amp; called him ""dangerous.""

So it’s OK…",or,-0.062634747
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,il,0.342535049
If someone shoot my car with a paint gun I’m shooting them with a real one🤷🏽‍♀️,mi,-0.119552072
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,ca,0.342535049
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",ca,-0.157543649
"RT @BruceBourgoine: Superstar comment.

#p2 #resist #GunSense #NeverAgain https://t.co/5XGHqK4Kyb",tx,-0.270003633
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,va,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ny,0.342535049
@BernardKerik @NRATV @johnlegend Didn't you spend some time in federal prison for ripping off 9/11 first responders… https://t.co/eFy2T0DMfz,id,-0.220440323
@bromoarguendo YES! Thank you. Not all gun owners (myself included) have to be pro NRA. Glad someone finally said it,il,-0.077501748
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ma,0.342535049
"RT @Gun_Shots: In 1931, the Weimar government authorized the registration of all firearms and the confiscation thereof, if required for ""pu…",wi,0.298909299
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,ma,-0.234381784
"@rollcall No. We settle our differences at the ballot box, not with the gun. It was one attack by a mentally distur… https://t.co/Qo27w9DqeE",ca,-0.262318221
"RT @The2ndA: My latest @newsmax piece...
Please read and #Retweet!
I'd love to hear some opinions on it, for content and writing style!

@N…",pa,0.427836525
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",pa,-0.157543649
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,ca,0.224620911
"RT @Giants: Dave Gettleman: B.J. Hill is instinctive, he's smart. He's a powerful, tough son of a gun. #NFLDraft t",va,0.642617053
"RT @BrennaSimonSays: Henry County, GA:
Ex-NFL player Desmond Marrow was detained in a parking lot because the officers ""thought"" his cell p…",ny,0.183292646
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,fl,-0.234381784
"RT @Stump_for_Trump: We’re excited to endorse @RepHagan for Congress, who is running against a candidate the Ohio establishment brought in…",az,0.255263974
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,va,0.342535049
This is priceless. https://t.co/3C4rlTl240,fl,-0.082249871
"RT @politvidchannel: Facts Conservatives Don't Like

-  Reagan raised taxes eleven times as President.

-  Reagan legalized abortion as Gov…",va,0.332810061
@landi___s you got a gun?,va,-0.465197392
RT @QuantelTME: How come this is beginning to become normal? How come I leave my house everyday fearing that this might happen to me how do…,tn,0.063849913
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,sc,0.224620911
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",mn,-0.157543649
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",ut,-0.157543649
Just tried to take a https://t.co/qv2rHhJN5d quiz on gun laws for a chance at getting a scholarship. I was very dis… https://t.co/PpHcgsbxrR,tx,-0.687506704
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,ny,-0.234381784
"RT @Real_Gaz: Fast and Furious strikes again

This is infuriating

We as law abiding gun owners are constantly lectured on how evil we are…",me,-0.721516522
"RT @Real_Gaz: Fast and Furious strikes again

This is infuriating

We as law abiding gun owners are constantly lectured on how evil we are…",wa,-0.721516522
#AtlantaPolice need to be held accountable. https://t.co/1dVOGUSV86,ca,-0.557485383
RT @MaxinePWaters: How loose are America's gun laws? My 7 year old nephew Jemarcus walked into a gun store with $300 and walked out with a…,ct,0.443710514
"RT @Education4Libs: A teacher at Parkland compared pro-2nd Amendment student Kyle Kashuv to ""Hitler"" &amp; called him ""dangerous.""

So it’s OK…",va,-0.062634747
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,ct,0.342535049
RT @POPKORNCHlCKEN: A kid at OUR high school brought a handgun onto campus today. He openly threatened to kill another student. Thank God s…,ca,-0.064323756
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,il,0.342535049
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,oh,-0.079175549
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,wa,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ga,0.342535049
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",tx,-0.157543649
@annableigh @NRATV @Alyssa_Milano Gun control is hitting the target.,co,-0.576722755
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",oh,-0.157543649
I’m so fucking suck of this stupid fuck. Your mentally deranged raving is more damaging to law enforcement than any… https://t.co/6QdP2myzj1,il,-0.67231008
"RT @J_No24: @DhaSickest Welcome, young Gun. This is #HTTR Land! Looking forward to you helping us-@Redskins get Better💯",va,-0.159167886
"RT @Education4Libs: A teacher at Parkland compared pro-2nd Amendment student Kyle Kashuv to ""Hitler"" &amp; called him ""dangerous.""

So it’s OK…",ca,-0.062634747
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,il,0.224620911
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,tx,-0.079175549
RT @DJollay: @USAHotLips @CB618444 Vermont is gun free. They're good.,mo,0.431505178
"RT @Education4Libs: A teacher at Parkland compared pro-2nd Amendment student Kyle Kashuv to ""Hitler"" &amp; called him ""dangerous.""

So it’s OK…",tx,-0.062634747
"Body Cavity, Illinois, Vagina, Concealed Weapons, Gun https://t.co/U4LFQJtlmr",wi,-0.576665763
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,wi,-0.234381784
RT @TeamHornady: NY Gov. Cuomo is telling banks and insurers to blackball the gun/ammo industry. Steve Hornady’s response: “We will not kno…,ne,-0.487713125
"RT @GavinNewsom: Egregious? CA’s gun murder rate has declined by 65 PERCENT since we started imposing tough gun laws in the 90s. 

If you'r…",az,0.063849913
"RT @AdamSchiffCA: Standing up, speaking out, not backing down. @BarackObama is right: the courage shown by young people confronting the gun…",il,-0.079175549
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
Compare this to what happens to white men with actual guns. https://t.co/Ak26l5dDo3,ny,-0.469040371
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,mn,0.342535049
RT @davidhogg111: @realDonaldTrump @DebbieLesko Kinda ironic that she wants to be tough on crime yet shes wants to allow criminals to be ab…,ca,-0.079175589
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,wa,0.342535049
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,mo,0.342535049
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",tx,-0.157543649
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,tx,0.342535049
"RT @Education4Libs: A teacher at Parkland compared pro-2nd Amendment student Kyle Kashuv to ""Hitler"" &amp; called him ""dangerous.""

So it’s OK…",fl,-0.062634747
Mad that things like this keep reoccurring https://t.co/YfianoHCBw,oh,-0.467709589
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,az,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,az,0.342535049
"@rollcall No. We settle our differences at the ballot box, not with the gun. It was one attack by a mentally distur… https://t.co/MrN8742QTS",ca,-0.262318221
RT @itsjustruff: This ‘man’ is named James Shaw https://t.co/dFjJuPJ5ni,va,0.205930847
"RT @EickenR: Nail gun kinda got away from ya, huh.....? https://t.co/rQBGi7CTnp",ny,-0.235924902
RT @Thomas1774Paine: Oklahoma House passes ‘Constitutional Carry’ gun bill https://t.co/p8OyhDWKZg,ca,-0.397189821
@shannonrwatts @DLoesch @NRA I agree entirely!! The NRA is the biggest hypocrite when it comes to guns. they never… https://t.co/lsoj3lCQ8e,ar,-0.284899602
RT @fred_guttenberg: Pretty sick that my son did not know how to draw our family anymore with his sister having been murdered. https://t.co…,nj,-0.719254216
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",tn,-0.157543649
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,mn,0.342535049
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,ga,-0.079175549
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,md,0.342535049
RT @gunpolicy: Internet Star Ken Bone Says Son Was Suspended From School For Going To A Gun Range https://t.co/LGcAs65oMS,ar,-0.083757672
RT @Gun_Shots: New Zealand repealed their gun registration law in the 1980's after police acknowledged its worthlessness.,wi,0.146739551
"RT @fred_guttenberg: If you care about your safety, stay away from Oklahoma. This is insane and clearly a violation of all of my rights sho…",ny,-0.721516522
"@WWLP22News “It’s an invented classification that includes any semi-automatic that has two or more features, such a… https://t.co/8v9qYwoXYC",ma,-0.096859885
RT @funder: .@SpeakerRyan-You had four high school girls arrested &amp; six more escorted out of the building for peacefully protesting gun ref…,fl,0.199753596
But they cops they only here to protect and serve smh FUCK THE POLICE! Just a bitch with a badge and gun who thinks… https://t.co/e7KEehc3Wl,oh,-0.804333671
"Where is your statement to the hundreds of affected families, many of whom stayed home from work today to keep thei… https://t.co/A3gp77ACNN",ny,-0.673272725
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,ma,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,in,0.342535049
"@capecodtimes @EthanGenterCCT Lol. MA courts held this guy for dangerousness, yet let both 125 and the guy that kil… https://t.co/1NCZXxXDIR",ma,-0.247090078
RT @shannonrwatts: Here’s the thing: Anyone convicted of domestic violence against a dating partner can still possess firearms. This is cal…,ca,0.189888243
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",in,-0.157543649
"RT @Giants: Dave Gettleman: B.J. Hill is instinctive, he's smart. He's a powerful, tough son of a gun. #NFLDraft t",ga,0.642617053
"RT @sxdoc: Gun Control? You’ve heard of Hitler, Mao, &amp; Stalin who took guns away before millions of citizens were murdered. US History: Lak…",ma,0.184998393
"RT @Gun_Shots: Vermont: Does Not Require a Permit to Carry a Firearm; Has Third Lowest Crime Rate in The Nation

https://t.co/ICNo0YQVE5",ia,-0.441717677
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,ca,0.342535049
I am sick of this. I can't even imagine how it feels to be a black man pulled over by the police these days. I woul… https://t.co/I8Mi0lnXoD,ga,-0.803715798
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,tx,0.224620911
RT @ericabuddington: “He’s military. He’s got a gun in the house. They have two kids. He got her a job at his best friend’s firm...she neve…,tx,-0.490052504
"mittermeyer: [gets gun]
lang: what the hell is that?
mittermeyer: [cocking gun] u know what it is, bitch",in,-0.541838744
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,la,0.342535049
"RT @Gun_Shots: Vermont: Does Not Require a Permit to Carry a Firearm; Has Third Lowest Crime Rate in The Nation

https://t.co/ICNo0YQVE5",al,-0.441717677
@Fly_Sistah @johnlegend He wasn’t a legal gun owner!!!,ca,-0.371060011
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,nj,0.342535049
RT @martincommatoni: Be careful when travelling from Liguanea to UWI during the evening time. My friend and another UWI student were robbed…,in,-0.375071775
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",ca,-0.157543649
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,oh,0.224620911
"@HaloAnderson15 @Emma4Change @NRA In the same vein, not sure why I should care about anything Ben Shapiro has to sa… https://t.co/rLlfIHCfpo",fl,-0.3711374
@AlunD33 @davidhogg111 @realDonaldTrump Hold your gun tight like your child hood teddy bear. We know you are scared… https://t.co/AcDDZ7ngVo,wa,-0.487713125
"RT @JohnCooper0610: Brian Terry Border Patrol Agent was killed by a gun from Fast and Furious. 

When Congress started asking Obama questio…",fl,0.009768681
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,wa,0.342535049
Wtf https://t.co/emEuwPTXpN,mi,0.313671627
"RT @NRAILA: The lesson, as always, is that the fight will continue. Gun owners can take heart that Americans have a way of reverting to res…",ny,-0.143947334
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ok,0.342535049
@NRA @ChrisCoxNRA The NRA is not fighting for anyone's rights.  You are fighting to sell more guns.  PERIOD.  If yo… https://t.co/oPA5Fsl3Kq,hi,0.274045027
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
"RT @Dark_Red_Hair: John, john john - NRA teaches gun safety -- so you think when people know how to handle guns safely, that's a danger to…",ia,-0.159167886
"RT @High_Lethality: Very few photos around of the Ultimax 100 Mk4 light machine gun, premiering the magwell and folding stock seen on later…",fl,0.104008477
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",tn,-0.157543649
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,tx,0.342535049
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,nc,-0.234381784
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,la,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,wa,0.342535049
"RT @car_nove: Not every single shooting occurs in a school, not every single shooting is predictable. Increasing school security and follow…",ak,-0.300439539
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,ca,0.224620911
"One doesn't necessarily need to go to school to become educated either, but many feel that is a responsible thing t… https://t.co/GabEj0zPn7",wa,-0.740471441
"RT @EffieResists: 8 in 10 Americans want bump stocks banned. 7 in 10 want high-capacity ammo &amp; assault-style guns banned. 

6 in 10 DON'T w…",fl,-0.079175549
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",mn,-0.157543649
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,fl,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ny,0.342535049
RT @shannonrwatts: THEY DID IT!!! The Tennessee legislative session just ended and @MomsDemand volunteers successfully defeated @NRA-priori…,ok,0.342535049
"RT @Real_Gaz: Fast and Furious strikes again

This is infuriating

We as law abiding gun owners are constantly lectured on how evil we are…",il,-0.721516522
@gracemotleypls Holy fuck that is scary. I’m glad that you and everyone weren’t hurt. https://t.co/cSeWvQimoq,ma,-0.234381784
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,fl,0.224620911
United For Gun Safety https://t.co/8l2V0kCBB5,wa,-0.663749099
RT @washingtonpost: Video shows former NFL player’s violent arrest after he said police mistook a phone for a gun https://t.co/vdAr4ZXZH7,ca,-0.234381784
"RT @J_No24: @DhaSickest Welcome, young Gun. This is #HTTR Land! Looking forward to you helping us-@Redskins get Better💯",wa,-0.159167886
RT @shannonrwatts: .@dloesch is scheduled to speak at the @NRA’s annual meeting. Because Secret Service doesn’t believe armed strangers mak…,ma,0.224620911
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ca,0.342535049
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ga,0.342535049
"RT @jules_su: “I need an AR-15 in case I need to hijack a plane to fly my son to a country with socialized healthcare”, is currently my fav…",md,-0.157543649
RT @johnlegend: You can show me all the individuals you want. I'm sure they are wonderful people. The NRA's agenda is to sell more guns and…,ma,0.342535049
RT @LawyerRogelio: Today Atlanta police brutally beat a handcuffed black man. They thought he had a gun but it was just a cell phone. After…,in,-0.079175549
RT @lizfinger1: The irony of this statement from the party that won’t pass comprehensive gun control legislation is mind boggling. https://…,fl,-0.3711374
